COSMIC_ID,Name,COSMIC_ID,Tissue,Tissue sub-type,Count,1 , 2,3,4
"907059","HN","SIDM01061","907059","HNSC","aero_digestive_tract","head_and_neck","GDSC1","316","1796"
"924111","HO-1-N-1","SIDM00592","924111","HNSC","aero_digestive_tract","head_and_neck","GDSC1","317","1796"
"924111","HO-1-N-1","SIDM00592","924111","HNSC","aero_digestive_tract","head_and_neck","GDSC2","180","1796"
"753561","HO-1-u-1","SIDM00591","753561","HNSC","aero_digestive_tract","head_and_neck","GDSC1","319","1796"
"753561","HO-1-u-1","SIDM00591","753561","HNSC","aero_digestive_tract","head_and_neck","GDSC2","101","1796"
"905972","HOP-62","SIDM00133","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","357","1796"
"905972","HOP-62","SIDM00133","905972","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","180","1796"
"905973","HOP-92","SIDM00134","905973","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC1","263","1796"
"905973","HOP-92","SIDM00134","905973","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC2","179","1796"
"907060","HOS","SIDM00806","907060","UNCLASSIFIED","bone","osteosarcoma","GDSC1","315","1796"
"907060","HOS","SIDM00806","907060","UNCLASSIFIED","bone","osteosarcoma","GDSC2","180","1796"
"1298136","HPAC","SIDM00670","1298136","PAAD","pancreas","pancreas","GDSC1","302","1796"
"1298136","HPAC","SIDM00670","1298136","PAAD","pancreas","pancreas","GDSC2","179","1796"
"724869","HPAF-II","SIDM00669","724869","PAAD","pancreas","pancreas","GDSC1","319","1796"
"724869","HPAF-II","SIDM00669","724869","PAAD","pancreas","pancreas","GDSC2","180","1796"
"753562","HSC-2","SIDM00590","753562","HNSC","aero_digestive_tract","head_and_neck","GDSC1","324","1796"
"753562","HSC-2","SIDM00590","753562","HNSC","aero_digestive_tract","head_and_neck","GDSC2","179","1796"
"907061","HSC-3","SIDM00589","907061","HNSC","aero_digestive_tract","head_and_neck","GDSC1","317","1796"
"907061","HSC-3","SIDM00589","907061","HNSC","aero_digestive_tract","head_and_neck","GDSC2","178","1796"
"1322224","HSC-39","SIDM00045","1322224","STAD","digestive_system","stomach","GDSC1","360","1796"
"1322224","HSC-39","SIDM00045","1322224","STAD","digestive_system","stomach","GDSC2","101","1796"
"907062","HSC-4","SIDM00588","907062","HNSC","aero_digestive_tract","head_and_neck","GDSC1","300","1796"
"907062","HSC-4","SIDM00588","907062","HNSC","aero_digestive_tract","head_and_neck","GDSC2","179","1796"
"907063","HT","SIDM00661","907063","DLBC","blood","B_cell_lymphoma","GDSC1","360","1796"
"907064","HT-1080","SIDM00828","907064","UNCLASSIFIED","soft_tissue","fibrosarcoma","GDSC1","314","1796"
"907064","HT-1080","SIDM00828","907064","UNCLASSIFIED","soft_tissue","fibrosarcoma","GDSC2","180","1796"
"907289","HT-115","SIDM00534","907289","COREAD","digestive_system","large_intestine","GDSC1","322","1796"
"907289","HT-115","SIDM00534","907289","COREAD","digestive_system","large_intestine","GDSC2","113","1796"
"907065","HT-1197","SIDM00676","907065","BLCA","urogenital_system","bladder","GDSC1","325","1796"
"907065","HT-1197","SIDM00676","907065","BLCA","urogenital_system","bladder","GDSC2","179","1796"
"907066","HT-1376","SIDM00678","907066","BLCA","urogenital_system","bladder","GDSC1","317","1796"
"907066","HT-1376","SIDM00678","907066","BLCA","urogenital_system","bladder","GDSC2","137","1796"
"907067","HT-144","SIDM00695","907067","SKCM","skin","melanoma","GDSC1","355","1796"
"907067","HT-144","SIDM00695","907067","SKCM","skin","melanoma","GDSC2","178","1796"
"905939","HT-29","SIDM00136","905939","COREAD","digestive_system","large_intestine","GDSC1","324","1796"
"905939","HT-29","SIDM00136","905939","COREAD","digestive_system","large_intestine","GDSC2","185","1796"
"907068","HT-3","SIDM00679","907068","CESC","urogenital_system","cervix","GDSC1","317","1796"
"907068","HT-3","SIDM00679","907068","CESC","urogenital_system","cervix","GDSC2","180","1796"
"907287","HT55","SIDM00541","907287","COREAD","digestive_system","large_intestine","GDSC1","303","1796"
"907287","HT55","SIDM00541","907287","COREAD","digestive_system","large_intestine","GDSC2","183","1796"
"924151","HTC-C3","SIDM00496","924151","THCA","thyroid","thyroid","GDSC1","317","1796"
"924151","HTC-C3","SIDM00496","924151","THCA","thyroid","thyroid","GDSC2","180","1796"
"1298134","HeLa","SIDM00846","1298134","CESC","urogenital_system","cervix","GDSC1","315","1796"
"1298134","HeLa","SIDM00846","1298134","CESC","urogenital_system","cervix","GDSC2","180","1796"
"1240147","Hep3B2-1-7","SIDM00672","1240147","LIHC","digestive_system","liver","GDSC1","315","1796"
"1240147","Hep3B2-1-7","SIDM00672","1240147","LIHC","digestive_system","liver","GDSC2","95","1796"
"1479988","Hey","SIDM00968","1479988","OV","urogenital_system","ovary","GDSC1","275","1796"
"1479988","Hey","SIDM00968","1479988","OV","urogenital_system","ovary","GDSC2","180","1796"
"1322218","Hs-445","SIDM00668","1322218","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC1","304","1796"
"1322218","Hs-445","SIDM00668","1322218","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC2","179","1796"
"905957","Hs-578-T","SIDM00135","905957","BRCA","breast","breast","GDSC1","324","1796"
"905957","Hs-578-T","SIDM00135","905957","BRCA","breast","breast","GDSC2","195","1796"
"1240149","Hs-633T","SIDM00667","1240149","UNCLASSIFIED","soft_tissue","fibrosarcoma","GDSC1","317","1796"
"1240149","Hs-633T","SIDM00667","1240149","UNCLASSIFIED","soft_tissue","fibrosarcoma","GDSC2","102","1796"
"1240150","Hs-683","SIDM00666","1240150","LGG","nervous_system","glioma","GDSC1","324","1796"
"1240151","Hs-746T","SIDM00665","1240151","STAD","digestive_system","stomach","GDSC1","291","1796"
"1240151","Hs-746T","SIDM00665","1240151","STAD","digestive_system","stomach","GDSC2","179","1796"
"1298141","Hs-766T","SIDM00664","1298141","PAAD","pancreas","pancreas","GDSC1","323","1796"
"1298141","Hs-766T","SIDM00664","1298141","PAAD","pancreas","pancreas","GDSC2","102","1796"
"1298144","Hs-939-T","SIDM00663","1298144","SKCM","skin","melanoma","GDSC1","324","1796"
"1298145","Hs-940-T","SIDM00662","1298145","SKCM","skin","melanoma","GDSC1","290","1796"
"907069","HuCCT1","SIDM00587","907069","UNCLASSIFIED","digestive_system","biliary_tract","GDSC1","319","1796"
"907069","HuCCT1","SIDM00587","907069","UNCLASSIFIED","digestive_system","biliary_tract","GDSC2","180","1796"
"907071","HuH-7","SIDM00585","907071","LIHC","digestive_system","liver","GDSC1","320","1796"
"907071","HuH-7","SIDM00585","907071","LIHC","digestive_system","liver","GDSC2","179","1796"
"909977","HuO-3N1","SIDM00584","909977","UNCLASSIFIED","bone","osteosarcoma","GDSC1","318","1796"
"909977","HuO-3N1","SIDM00584","909977","UNCLASSIFIED","bone","osteosarcoma","GDSC2","179","1796"
"907072","HuO9","SIDM00599","907072","UNCLASSIFIED","bone","osteosarcoma","GDSC1","324","1796"
"907072","HuO9","SIDM00599","907072","UNCLASSIFIED","bone","osteosarcoma","GDSC2","179","1796"
"907285","HuP-T3","SIDM00533","907285","PAAD","pancreas","pancreas","GDSC1","316","1796"
"907285","HuP-T3","SIDM00533","907285","PAAD","pancreas","pancreas","GDSC2","179","1796"
"907286","HuP-T4","SIDM00531","907286","PAAD","pancreas","pancreas","GDSC1","303","1796"
"907286","HuP-T4","SIDM00531","907286","PAAD","pancreas","pancreas","GDSC2","179","1796"
"907073","HuTu-80","SIDM00694","907073","UNCLASSIFIED","digestive_system","digestive_system_other","GDSC1","362","1796"
"907073","HuTu-80","SIDM00694","907073","UNCLASSIFIED","digestive_system","digestive_system_other","GDSC2","96","1796"
"910779","IA-LM","SIDM00306","910779","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC1","348","1796"
"910779","IA-LM","SIDM00306","910779","UNCLASSIFIED","lung","lung_NSCLC_large_cell","GDSC2","180","1796"
"907169","IGR-1","SIDM01060","907169","SKCM","skin","melanoma","GDSC1","302","1796"
"907169","IGR-1","SIDM01060","907169","SKCM","skin","melanoma","GDSC2","178","1796"
"1240153","IGR-37","SIDM01066","1240153","SKCM","skin","melanoma","GDSC1","316","1796"
"1240153","IGR-37","SIDM01066","1240153","SKCM","skin","melanoma","GDSC2","179","1796"
"905968","IGROV-1","SIDM00151","905968","OV","urogenital_system","ovary","GDSC1","123","1796"
"905968","IGROV-1","SIDM00151","905968","OV","urogenital_system","ovary","GDSC2","179","1796"
"1240154","IHH-4","SIDM00600","1240154","THCA","thyroid","thyroid","GDSC1","319","1796"
"1240154","IHH-4","SIDM00600","1240154","THCA","thyroid","thyroid","GDSC2","180","1796"
"753563","IM-9","SIDM00632","753563","MM","blood","myeloma","GDSC1","275","1796"
"753563","IM-9","SIDM00632","753563","MM","blood","myeloma","GDSC2","180","1796"
"1240155","IM-95","SIDM00602","1240155","STAD","digestive_system","stomach","GDSC1","305","1796"
"1240155","IM-95","SIDM00602","1240155","STAD","digestive_system","stomach","GDSC2","179","1796"
"907170","IMR-5","SIDM01206","907170","NB","nervous_system","neuroblastoma","GDSC1","357","1796"
"907170","IMR-5","SIDM01206","907170","NB","nervous_system","neuroblastoma","GDSC2","179","1796"
"907171","IPC-298","SIDM01059","907171","SKCM","skin","melanoma","GDSC1","317","1796"
"907172","IST-MEL1","SIDM00225","907172","SKCM","skin","melanoma","GDSC1","366","1796"
"907172","IST-MEL1","SIDM00225","907172","SKCM","skin","melanoma","GDSC2","102","1796"
"907173","IST-MES1","SIDM00224","907173","MESO","lung","mesothelioma","GDSC1","356","1796"
"907173","IST-MES1","SIDM00224","907173","MESO","lung","mesothelioma","GDSC2","180","1796"
"753564","IST-SL1","SIDM00223","753564","SCLC","lung","lung_small_cell_carcinoma","GDSC1","360","1796"
"753565","IST-SL2","SIDM00230","753565","SCLC","lung","lung_small_cell_carcinoma","GDSC1","339","1796"
"753565","IST-SL2","SIDM00230","753565","SCLC","lung","lung_small_cell_carcinoma","GDSC2","168","1796"
"753566","J82","SIDM00693","753566","BLCA","urogenital_system","bladder","GDSC1","314","1796"
"753566","J82","SIDM00693","753566","BLCA","urogenital_system","bladder","GDSC2","179","1796"
"907175","JAR","SIDM01039","907175","UNCLASSIFIED","urogenital_system","urogenital_system_other","GDSC1","359","1796"
"907176","JEG-3","SIDM01218","907176","UNCLASSIFIED","urogenital_system","urogenital_system_other","GDSC1","321","1796"
"1327765","JEKO-1","SIDM01038","1327765","DLBC","blood","B_cell_lymphoma","GDSC1","141","1796"
"1298151","JHH-1","SIDM00618","1298151","LIHC","digestive_system","liver","GDSC1","323","1796"
"1298151","JHH-1","SIDM00618","1298151","LIHC","digestive_system","liver","GDSC2","180","1796"
"1240157","JHH-2","SIDM00617","1240157","LIHC","digestive_system","liver","GDSC1","319","1796"
"1240157","JHH-2","SIDM00617","1240157","LIHC","digestive_system","liver","GDSC2","180","1796"
"1240158","JHH-4","SIDM00616","1240158","LIHC","digestive_system","liver","GDSC1","316","1796"
"1240158","JHH-4","SIDM00616","1240158","LIHC","digestive_system","liver","GDSC2","179","1796"
"1240159","JHH-6","SIDM00615","1240159","LIHC","digestive_system","liver","GDSC1","317","1796"
"1240159","JHH-6","SIDM00615","1240159","LIHC","digestive_system","liver","GDSC2","179","1796"
"1240160","JHH-7","SIDM00614","1240160","LIHC","digestive_system","liver","GDSC1","317","1796"
"1240160","JHH-7","SIDM00614","1240160","LIHC","digestive_system","liver","GDSC2","180","1796"
"1479995","JHOS-2","SIDM00305","1479995","OV","urogenital_system","ovary","GDSC1","279","1796"
"1480358","JHOS-3","SIDM00304","1480358","OV","urogenital_system","ovary","GDSC1","281","1796"
"1480359","JHOS-4","SIDM00303","1480359","OV","urogenital_system","ovary","GDSC1","175","1796"
"1240161","JHU-011","SIDM00128","1240161","HNSC","aero_digestive_tract","head_and_neck","GDSC1","298","1796"
"1240162","JHU-022","SIDM00127","1240162","HNSC","aero_digestive_tract","head_and_neck","GDSC1","322","1796"
"1240162","JHU-022","SIDM00127","1240162","HNSC","aero_digestive_tract","head_and_neck","GDSC2","180","1796"
"1298156","JHU-029","SIDM00690","1298156","HNSC","aero_digestive_tract","head_and_neck","GDSC1","190","1796"
"1298157","JIMT-1","SIDM01037","1298157","BRCA","breast","breast","GDSC1","272","1796"
"1298157","JIMT-1","SIDM01037","1298157","BRCA","breast","breast","GDSC2","195","1796"
"1327766","JJN-3","SIDM01036","1327766","MM","blood","haematopoietic_neoplasm_other","GDSC1","366","1796"
"1327766","JJN-3","SIDM01036","1327766","MM","blood","haematopoietic_neoplasm_other","GDSC2","179","1796"
"1327768","JM1","SIDM00689","1327768","DLBC","blood","B_cell_lymphoma","GDSC1","358","1796"
"1327769","JSC-1","SIDM00688","1327769","DLBC","blood","B_cell_lymphoma","GDSC1","330","1796"
"1327769","JSC-1","SIDM00688","1327769","DLBC","blood","B_cell_lymphoma","GDSC2","177","1796"
"1327771","JURL-MK1","SIDM01015","1327771","LCML","blood","chronic_myeloid_leukaemia","GDSC1","347","1796"
"1327771","JURL-MK1","SIDM01015","1327771","LCML","blood","chronic_myeloid_leukaemia","GDSC2","126","1796"
"907269","JVM-2","SIDM01013","907269","CLL","blood","lymphoid_neoplasm_other","GDSC1","359","1796"
"907269","JVM-2","SIDM01013","907269","CLL","blood","lymphoid_neoplasm_other","GDSC2","179","1796"
"907270","JVM-3","SIDM01012","907270","CLL","blood","lymphoid_neoplasm_other","GDSC1","358","1796"
"907270","JVM-3","SIDM01012","907270","CLL","blood","lymphoid_neoplasm_other","GDSC2","179","1796"
"907268","JiyoyeP-2003","SIDM00808","907268","UNCLASSIFIED","blood","Burkitt_lymphoma","GDSC1","360","1796"
"907268","JiyoyeP-2003","SIDM00808","907268","UNCLASSIFIED","blood","Burkitt_lymphoma","GDSC2","172","1796"
"998184","Jurkat","SIDM01016","998184","ALL","blood","T_cell_leukemia","GDSC1","199","1796"
"998184","Jurkat","SIDM01016","998184","ALL","blood","T_cell_leukemia","GDSC2","179","1796"
"905940","K-562","SIDM00791","905940","LCML","blood","chronic_myeloid_leukaemia","GDSC1","365","1796"
"905940","K-562","SIDM00791","905940","LCML","blood","chronic_myeloid_leukaemia","GDSC2","180","1796"
"1298160","K2","SIDM00126","1298160","SKCM","skin","melanoma","GDSC1","274","1796"
"924238","K5","SIDM00056","924238","THCA","thyroid","thyroid","GDSC1","352","1796"
"924238","K5","SIDM00056","924238","THCA","thyroid","thyroid","GDSC2","180","1796"
"907271","KALS-1","SIDM00613","907271","LGG","nervous_system","glioma","GDSC1","356","1796"
"907271","KALS-1","SIDM00613","907271","LGG","nervous_system","glioma","GDSC2","180","1796"
"1327773","KARPAS-1106P","SIDM01011","1327773","DLBC","blood","B_cell_lymphoma","GDSC1","141","1796"
"1327773","KARPAS-1106P","SIDM01011","1327773","DLBC","blood","B_cell_lymphoma","GDSC2","179","1796"
"1327774","KARPAS-231","SIDM01017","1327774","UNCLASSIFIED","blood","B_cell_leukemia","GDSC1","300","1796"
"1327774","KARPAS-231","SIDM01017","1327774","UNCLASSIFIED","blood","B_cell_leukemia","GDSC2","177","1796"
"907273","KARPAS-299","SIDM01010","907273","UNCLASSIFIED","blood","anaplastic_large_cell_lymphoma","GDSC1","356","1796"
"907273","KARPAS-299","SIDM01010","907273","UNCLASSIFIED","blood","anaplastic_large_cell_lymphoma","GDSC2","145","1796"
"907274","KARPAS-422","SIDM01008","907274","DLBC","blood","B_cell_lymphoma","GDSC1","355","1796"
"907274","KARPAS-422","SIDM01008","907274","DLBC","blood","B_cell_lymphoma","GDSC2","180","1796"
"907272","KARPAS-45","SIDM01007","907272","ALL","blood","lymphoblastic_leukemia","GDSC1","357","1796"
"907272","KARPAS-45","SIDM01007","907272","ALL","blood","lymphoblastic_leukemia","GDSC2","178","1796"
"1327775","KARPAS-620","SIDM01006","1327775","MM","blood","haematopoietic_neoplasm_other","GDSC1","341","1796"
"1327775","KARPAS-620","SIDM01006","1327775","MM","blood","haematopoietic_neoplasm_other","GDSC2","179","1796"
"907275","KASUMI-1","SIDM01005","907275","LAML","blood","acute_myeloid_leukaemia","GDSC1","216","1796"
"907275","KASUMI-1","SIDM01005","907275","LAML","blood","acute_myeloid_leukaemia","GDSC2","94","1796"
"907276","KATOIII","SIDM00687","907276","STAD","digestive_system","stomach","GDSC1","190","1796"
"907276","KATOIII","SIDM00687","907276","STAD","digestive_system","stomach","GDSC2","180","1796"
"1330931","KCL-22","SIDM01004","1330931","LCML","blood","chronic_myeloid_leukaemia","GDSC1","367","1796"
"1330931","KCL-22","SIDM01004","1330931","LCML","blood","chronic_myeloid_leukaemia","GDSC2","178","1796"
"907277","KE-37","SIDM01003","907277","ALL","blood","lymphoblastic_leukemia","GDSC1","357","1796"
"907277","KE-37","SIDM01003","907277","ALL","blood","lymphoblastic_leukemia","GDSC2","179","1796"
"753618","KELLY","SIDM01009","753618","NB","nervous_system","neuroblastoma","GDSC1","362","1796"
"753618","KELLY","SIDM01009","753618","NB","nervous_system","neuroblastoma","GDSC2","180","1796"
"907278","KG-1","SIDM00785","907278","LAML","blood","acute_myeloid_leukaemia","GDSC1","341","1796"
"907278","KG-1","SIDM00785","907278","LAML","blood","acute_myeloid_leukaemia","GDSC2","179","1796"
"924186","KGN","SIDM00302","924186","UNCLASSIFIED","urogenital_system","ovary","GDSC1","363","1796"
"924186","KGN","SIDM00302","924186","UNCLASSIFIED","urogenital_system","ovary","GDSC2","102","1796"
"907279","KINGS-1","SIDM00612","907279","LGG","nervous_system","glioma","GDSC1","366","1796"
"907279","KINGS-1","SIDM00612","907279","LGG","nervous_system","glioma","GDSC2","180","1796"
"924187","KLE","SIDM00686","924187","UCEC","urogenital_system","endometrium","GDSC1","342","1796"
"924187","KLE","SIDM00686","924187","UCEC","urogenital_system","endometrium","GDSC2","179","1796"
"909976","KM-H2","SIDM01018","909976","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC1","360","1796"
"909976","KM-H2","SIDM01018","909976","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC2","180","1796"
"905989","KM12","SIDM00150","905989","COREAD","digestive_system","large_intestine","GDSC1","363","1796"
"905989","KM12","SIDM00150","905989","COREAD","digestive_system","large_intestine","GDSC2","184","1796"
"1298167","KMH-2","SIDM00619","1298167","THCA","thyroid","thyroid","GDSC1","326","1796"
"907280","KMOE-2","SIDM01019","907280","LAML","blood","acute_myeloid_leukaemia","GDSC1","360","1796"
"907280","KMOE-2","SIDM01019","907280","LAML","blood","acute_myeloid_leukaemia","GDSC2","178","1796"
"1298168","KMRC-1","SIDM00611","1298168","KIRC","kidney","kidney","GDSC1","304","1796"
"1298168","KMRC-1","SIDM00611","1298168","KIRC","kidney","kidney","GDSC2","102","1796"
"1298169","KMRC-20","SIDM00609","1298169","KIRC","kidney","kidney","GDSC1","320","1796"
"1298169","KMRC-20","SIDM00609","1298169","KIRC","kidney","kidney","GDSC2","180","1796"
"1659817","KMS-11","SIDM00608","1659817","MM","blood","myeloma","GDSC1","275","1796"
"907281","KMS-12-BM","SIDM01020","907281","MM","blood","myeloma","GDSC1","252","1796"
"907281","KMS-12-BM","SIDM01020","907281","MM","blood","myeloma","GDSC2","179","1796"
"907282","KNS-42","SIDM00607","907282","LGG","nervous_system","glioma","GDSC1","367","1796"
"753569","KNS-62","SIDM00606","753569","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC1","189","1796"
"753569","KNS-62","SIDM00606","753569","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC2","180","1796"
"924188","KNS-81-FD","SIDM01210","924188","LGG","nervous_system","glioma","GDSC1","358","1796"
"1298215","KON","SIDM00604","1298215","HNSC","aero_digestive_tract","head_and_neck","GDSC1","317","1796"
"1330933","KOPN-8","SIDM01034","1330933","UNCLASSIFIED","blood","B_cell_leukemia","GDSC1","339","1796"
"1330933","KOPN-8","SIDM01034","1330933","UNCLASSIFIED","blood","B_cell_leukemia","GDSC2","179","1796"
"753570","KOSC-2","SIDM00603","753570","HNSC","aero_digestive_tract","head_and_neck","GDSC1","296","1796"
"1298216","KP-1N","SIDM00583","1298216","PAAD","pancreas","pancreas","GDSC1","252","1796"
"1298216","KP-1N","SIDM00583","1298216","PAAD","pancreas","pancreas","GDSC2","180","1796"
"1298218","KP-2","SIDM00582","1298218","PAAD","pancreas","pancreas","GDSC1","266","1796"
"1298218","KP-2","SIDM00582","1298218","PAAD","pancreas","pancreas","GDSC2","179","1796"
"1298219","KP-3","SIDM00571","1298219","UNCLASSIFIED","pancreas","pancreas","GDSC1","318","1796"
"1298219","KP-3","SIDM00571","1298219","UNCLASSIFIED","pancreas","pancreas","GDSC2","180","1796"
"753572","KP-4","SIDM00301","753572","PAAD","pancreas","pancreas","GDSC1","313","1796"
"753572","KP-4","SIDM00301","753572","PAAD","pancreas","pancreas","GDSC2","180","1796"
"924189","KP-N-RT-BM-1","SIDM00557","924189","NB","nervous_system","neuroblastoma","GDSC1","25","1796"
"907314","KP-N-YN","SIDM00556","907314","NB","nervous_system","neuroblastoma","GDSC1","359","1796"
"907314","KP-N-YN","SIDM00556","907314","NB","nervous_system","neuroblastoma","GDSC2","168","1796"
"946363","KP-N-YS","SIDM00157","946363","NB","nervous_system","neuroblastoma","GDSC1","265","1796"
"907313","KS-1","SIDM00555","907313","GBM","nervous_system","glioma","GDSC1","360","1796"
"907313","KS-1","SIDM00555","907313","GBM","nervous_system","glioma","GDSC2","179","1796"
"907312","KU-19-19","SIDM01033","907312","BLCA","urogenital_system","bladder","GDSC1","320","1796"
"907312","KU-19-19","SIDM01033","907312","BLCA","urogenital_system","bladder","GDSC2","178","1796"
"907311","KU812","SIDM00308","907311","LCML","blood","chronic_myeloid_leukaemia","GDSC1","360","1796"
"907311","KU812","SIDM00308","907311","LCML","blood","chronic_myeloid_leukaemia","GDSC2","181","1796"
"909975","KURAMOCHI","SIDM00554","909975","UNCLASSIFIED","urogenital_system","ovary","GDSC1","365","1796"
"909975","KURAMOCHI","SIDM00554","909975","UNCLASSIFIED","urogenital_system","ovary","GDSC2","180","1796"
"907300","KY821","SIDM00553","907300","LAML","blood","leukemia","GDSC1","356","1796"
"907300","KY821","SIDM00553","907300","LAML","blood","leukemia","GDSC2","178","1796"
"1503368","KYAE-1","SIDM00530","1503368","ESCA","aero_digestive_tract","oesophagus","GDSC1","282","1796"
"1503368","KYAE-1","SIDM00530","1503368","ESCA","aero_digestive_tract","oesophagus","GDSC2","180","1796"
"1240166","KYM-1","SIDM00552","1240166","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","GDSC1","321","1796"
"1240166","KYM-1","SIDM00552","1240166","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","GDSC2","180","1796"
"753573","KYSE-140","SIDM01032","753573","ESCA","aero_digestive_tract","oesophagus","GDSC1","293","1796"
"753573","KYSE-140","SIDM01032","753573","ESCA","aero_digestive_tract","oesophagus","GDSC2","178","1796"
"907317","KYSE-150","SIDM01031","907317","ESCA","aero_digestive_tract","oesophagus","GDSC1","323","1796"
"907317","KYSE-150","SIDM01031","907317","ESCA","aero_digestive_tract","oesophagus","GDSC2","101","1796"
"907318","KYSE-180","SIDM01030","907318","ESCA","aero_digestive_tract","oesophagus","GDSC1","317","1796"
"907318","KYSE-180","SIDM01030","907318","ESCA","aero_digestive_tract","oesophagus","GDSC2","179","1796"
"1240167","KYSE-220","SIDM00551","1240167","ESCA","aero_digestive_tract","oesophagus","GDSC1","322","1796"
"1240167","KYSE-220","SIDM00551","1240167","ESCA","aero_digestive_tract","oesophagus","GDSC2","179","1796"
"907319","KYSE-270","SIDM01029","907319","ESCA","aero_digestive_tract","oesophagus","GDSC1","317","1796"
"907319","KYSE-270","SIDM01029","907319","ESCA","aero_digestive_tract","oesophagus","GDSC2","179","1796"
"753574","KYSE-410","SIDM01028","753574","ESCA","aero_digestive_tract","oesophagus","GDSC1","303","1796"
"753574","KYSE-410","SIDM01028","753574","ESCA","aero_digestive_tract","oesophagus","GDSC2","180","1796"
"907320","KYSE-450","SIDM01027","907320","ESCA","aero_digestive_tract","oesophagus","GDSC1","313","1796"
"907320","KYSE-450","SIDM01027","907320","ESCA","aero_digestive_tract","oesophagus","GDSC2","180","1796"
"1298222","KYSE-50","SIDM00550","1298222","ESCA","aero_digestive_tract","oesophagus","GDSC1","326","1796"
"1298222","KYSE-50","SIDM00550","1298222","ESCA","aero_digestive_tract","oesophagus","GDSC2","179","1796"
"907321","KYSE-510","SIDM01026","907321","ESCA","aero_digestive_tract","oesophagus","GDSC1","316","1796"
"907321","KYSE-510","SIDM01026","907321","ESCA","aero_digestive_tract","oesophagus","GDSC2","47","1796"
"753575","KYSE-520","SIDM01025","753575","ESCA","aero_digestive_tract","oesophagus","GDSC1","319","1796"
"753575","KYSE-520","SIDM01025","753575","ESCA","aero_digestive_tract","oesophagus","GDSC2","179","1796"
"753576","KYSE-70","SIDM01024","753576","ESCA","aero_digestive_tract","oesophagus","GDSC1","318","1796"
"753576","KYSE-70","SIDM01024","753576","ESCA","aero_digestive_tract","oesophagus","GDSC2","180","1796"
"1330935","L-1236","SIDM00313","1330935","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC1","357","1796"
"1330935","L-1236","SIDM00313","1330935","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC2","179","1796"
"924239","L-363","SIDM00312","924239","MM","blood","myeloma","GDSC1","358","1796"
"924239","L-363","SIDM00312","924239","MM","blood","myeloma","GDSC2","179","1796"
"907322","L-428","SIDM00327","907322","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC1","366","1796"
"907322","L-428","SIDM00327","907322","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC2","179","1796"
"907323","L-540","SIDM00329","907323","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC1","359","1796"
"907323","L-540","SIDM00329","907323","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC2","181","1796"
"907783","LAMA-84","SIDM00346","907783","LCML","blood","chronic_myeloid_leukaemia","GDSC1","359","1796"
"907783","LAMA-84","SIDM00346","907783","LCML","blood","chronic_myeloid_leukaemia","GDSC2","180","1796"
"949170","LAN-6","SIDM00330","949170","NB","nervous_system","neuroblastoma","GDSC1","366","1796"
"753577","LB1047-RCC","SIDM00187","753577","KIRC","kidney","kidney","GDSC1","363","1796"
"753578","LB2241-RCC","SIDM00186","753578","KIRC","kidney","kidney","GDSC1","366","1796"
"753579","LB2518-MEL","SIDM00185","753579","SKCM","skin","melanoma","GDSC1","360","1796"
"753581","LB373-MEL-D","SIDM00184","753581","SKCM","skin","melanoma","GDSC1","362","1796"
"753582","LB647-SCLC","SIDM00183","753582","SCLC","lung","lung_small_cell_carcinoma","GDSC1","307","1796"
"753583","LB771-HNC","SIDM00182","753583","HNSC","aero_digestive_tract","head_and_neck","GDSC1","363","1796"
"753583","LB771-HNC","SIDM00182","753583","HNSC","aero_digestive_tract","head_and_neck","GDSC2","179","1796"
"753584","LB831-BLC","SIDM00181","753584","BLCA","urogenital_system","bladder","GDSC1","362","1796"
"753584","LB831-BLC","SIDM00181","753584","BLCA","urogenital_system","bladder","GDSC2","179","1796"
"753585","LB996-RCC","SIDM00180","753585","KIRC","kidney","kidney","GDSC1","338","1796"
"753585","LB996-RCC","SIDM00180","753585","KIRC","kidney","kidney","GDSC2","179","1796"
"1298223","LC-1-sq","SIDM00300","1298223","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC1","269","1796"
"1298223","LC-1-sq","SIDM00300","1298223","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC2","179","1796"
